wavelength_nm,aperture_flux,aperture_error,pabeta_continuum,pabeta_continuum_subtracted,pabeta_model,pabeta_residual,pagamma_continuum,pagamma_continuum_subtracted,pagamma_model,pagamma_residual
1033.9180297742132,316.0533940792084,3.9387822396979044,558.5020585094892,-242.44866443028081,0.0,-242.44866443028081,448.80488276564665,-132.75148868643828,0.0,-132.75148868643828
1034.5540297857951,305.18262910842896,4.012671894043519,558.0775953486221,-252.89496624019318,0.0,-252.89496624019318,447.7127968265959,-142.53016771816692,0.0,-142.53016771816692
1035.190029797377,293.5782356262207,3.6844429226155375,557.6531321877551,-264.0748965615344,0.0,-264.0748965615344,446.6207108875449,-153.04247526132417,0.0,-153.04247526132417
1035.826029808959,285.24434304237366,3.657822548278441,557.228669026888,-271.9843259845144,0.0,-271.9843259845144,445.52862494849387,-160.2842819061202,0.0,-160.2842819061202
1036.462029820541,298.46996212005615,3.611608076624611,556.804205866021,-258.33424374596484,0.0,-258.33424374596484,444.43653900944287,-145.96657688938672,0.0,-145.96657688938672
1037.0980298321228,297.7114186286926,3.6828277043333975,556.379742705154,-258.6683240764613,0.0,-258.6683240764613,443.3444530703921,-145.63303444169946,0.0,-145.63303444169946
1037.7340298437048,305.7998716831207,3.724679866992571,555.9552795442869,-250.15540786116617,0.0,-250.15540786116617,442.2523671313411,-136.45249544822036,0.0,-136.45249544822036
1038.3700298552867,313.98654079437256,3.6504596458723,555.5308163834198,-241.5442755890473,0.0,-241.5442755890473,441.1602811922901,-127.17374039791753,0.0,-127.17374039791753
1039.0060298668686,298.0878164768219,3.8155359630686734,555.1063532225528,-257.0185367457309,0.0,-257.0185367457309,440.0681952532393,-141.9803787764174,0.0,-141.9803787764174
1039.6420298784506,293.15215277671814,3.8691720334909165,554.6818900616857,-261.5297372849676,0.0,-261.5297372849676,438.9761093141883,-145.82395653747017,0.0,-145.82395653747017
1040.2780298900325,293.36404943466187,3.7374077914318797,554.2574269008187,-260.89337746615683,0.0,-260.89337746615683,437.8840233751373,-144.51997394047544,0.0,-144.51997394047544
1040.9140299016144,305.26387119293213,3.6454552986329363,553.8329637399517,-248.56909254701952,0.0,-248.56909254701952,436.7919374360865,-131.5280662431544,0.0,-131.5280662431544
1041.5500299131963,307.7450394630432,3.5750195491765613,553.4085005790846,-245.6634611160414,0.0,-245.6634611160414,435.6998514970355,-127.95481203399231,0.0,-127.95481203399231
1042.1860299247783,328.77879190444946,3.7431777761107567,552.9840374182176,-224.2052455137681,0.0,-224.2052455137681,434.6077655579845,-105.82897365353506,0.0,-105.82897365353506
1042.8220299363602,314.2788369655609,3.548113998906329,552.5595742573505,-238.2807372917896,0.0,-238.2807372917896,433.5156796189335,-119.2368426533726,0.0,-119.2368426533726
1043.4580299479421,327.74798464775085,3.5638782861659575,552.1351110964835,-224.3871264487326,0.0,-224.3871264487326,432.42359367988274,-104.67560903213189,0.0,-104.67560903213189
1044.094029959524,326.46555638313293,3.6597706647407104,551.7106479356164,-225.24509155248347,0.0,-225.24509155248347,431.33150774083174,-104.8659513576988,0.0,-104.8659513576988
